angDist,match_file,id,aic_flare,chi_flare,dof_flare,red_flare,aic_gauss,chi_gauss,dof_gauss,red_gauss,exp_comp,perc_comp,fl_indx,equivdur,ra,dec,xpos,ypos,flare_time,end_time,flare_end_diff,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,rv_nb_transits,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val
0.271962,ztf_000539_zr_c02_q3_match_programid,63420,75.04311633131027,67.04311688175046,27,2.483078403027795,66.28782673713076,58.28782733626823,27,2.1588084198617863,0.012554893148400635,-8.755289594179516,[91 92 93],764.755385320159,285.630245,8.4366411,536.649,1671.914,58334.2367593,58334.298588,0.05998849999741651,285.6302881437249,8.4367034356487,0.009,0.008,0,4307506607641506816,285.63027066715,0.2133,8.43667882225,0.2517,-0.1199,0.2951,-4.015,0.490,-5.717,0.555,0,1.09686e+03,2.70791e+00,18.087986,5.03573e+01,1.11009e+01,21.096231,2.07281e+03,1.33907e+01,16.470524,4.625708,,,0,,,,,
0.440915,ztf_000539_zr_c02_q3_match_programid,65321,102.32524875248431,94.32524924245959,41,2.3006158351819415,24.993284805700647,16.993284752772148,41,0.41447035982371094,1.6127884017711814E-17,-77.33196394678367,[66 67 68 69],622.6758393778534,285.5967742,8.3236413,650.143,2073.64,58334.2219907,58334.298588,0.07383109999500448,285.5967596531767,8.3237629275698,0.020,0.020,0,4307501045658985600,285.59675503084,0.6079,8.32374838862,0.6604,-0.0283,0.8661,-1.062,1.286,-3.377,1.315,0,1.83116e+02,1.16992e+00,20.031550,4.70646e+01,7.35574e+00,21.169653,3.89201e+02,8.30319e+00,18.286484,2.883169,,,0,,,,,
0.471612,ztf_000539_zr_c02_q3_match_programid,94302,47.82954197350797,39.8295424070889,14,2.8449673147920644,38.480260381486445,30.48026067909061,14,2.1771614770779006,0.009328875505256191,-9.349281592021526,[79 80 81],1050.6894361057696,285.4970094,8.5017868,1012.68,1440.666,58334.2644444,58334.298588,0.03230329999496462,285.4968778073612,8.5018017580176,0.048,0.035,90,4310509618708361344,285.49684683429,1.7062,8.50176700604,1.4274,4.1553,1.9144,-7.115,3.084,-8.071,2.269,0,1.05036e+02,1.39108e+00,20.635020,3.41458e+01,1.86634e+01,21.518045,2.41730e+02,1.65089e+01,18.803593,2.714453,,,0,,,,,
0.162688,ztf_000539_zr_c02_q3_match_programid,28434,13.477695223368833,5.477695153275549,11,0.4979722866614136,11.795083846479159,3.795083833859749,11,0.34500762125997714,0.4311472118218807,-1.6826113768896747,[129 130 131],70.17168588897965,285.4538466,8.906428,1169.726,1.209,58334.2847454,58334.2884375,0.001840299999457784,285.4538716273261,8.9064658271035,0.004,0.004,90,4310542019958249600,285.45387372833,0.1036,8.90645747500,0.1216,0.0612,0.1334,0.482,0.242,-1.940,0.231,0,2.71093e+03,2.96389e+00,17.105570,3.35092e+02,1.07777e+01,19.038479,4.31796e+03,1.61466e+01,15.673723,3.364756,,,0,,,,,
1.514510,ztf_000539_zr_c02_q4_match_programid,18381,153.1970651623439,145.19706437485354,53,2.739567252355727,46.9800742911849,38.98007405080432,53,0.7354730952981947,8.615361202626614E-24,-106.216990871159,[78 79 80],960.1256136013053,286.1176609,8.4647591,1894.599,1563.919,58334.2256829,58334.298588,0.0692129999952158,286.1177387471067,8.4651726906503,0.008,0.008,0,4307518530472956672,286.11773872711,0.2125,8.46514553416,0.2446,-0.0001,0.2859,-0.005,0.496,-6.307,0.524,0,7.31288e+02,1.75456e+00,18.528145,7.05080e+01,1.24608e+01,20.730793,1.30906e+03,1.03124e+01,16.969519,3.761274,,,0,,,,,
0.745168,ztf_000539_zr_c02_q4_match_programid,42300,143.83343716347102,135.83343766189648,80,1.697917970773706,169.2635336545792,161.2635348125519,80,2.015794185156899,332717.2288323406,25.430096491108173,[75 76 77],2009.3723084980738,285.9053188,8.6846968,2645.066,785.69,58334.2275347,58334.298588,0.06552089999604505,285.9054978455111,8.6848041261416,0.021,0.019,0,4307540383264928640,285.90545954084,0.5460,8.68478418446,0.6219,1.1040,0.7059,-8.795,1.240,-4.632,1.347,0,1.82793e+02,1.42969e+00,20.033468,,,,,,,,,,0,,,,,
0.649305,ztf_000539_zr_c02_q4_match_programid,58001,231.55713099951606,223.5571324803704,60,3.725952208006173,156.70440480437168,148.70440521852777,60,2.4784067536421293,5.571049650577174E-17,-74.85272619514438,[70 71 72 73 74],683.7784892723554,286.2122672,8.0745279,1554.962,2949.881,58334.2303009,58334.298588,0.06368059999658726,286.2123224353958,8.0746997716806,0.002,0.002,90,4307425965336801152,286.21232243540,2.3722,8.07469977168,2.3227,,,,,,,1,1.96244e+02,5.37589e+00,19.956375,3.43749e+01,4.63582e+00,21.510786,4.00505e+02,2.07927e+01,18.255402,3.255384,,,0,,,,,
0.329109,ztf_000539_zr_c02_q4_match_programid,58718,127.60717074378285,119.60716827848023,43,2.7815620529879124,100.4315728212188,92.43157118199895,43,2.1495714228371847,1.2557231184904627E-6,-27.17559792256405,[85 86 87],473.11999265653424,285.820693,8.0446908,2939.685,3061.016,58334.2690509,58334.298588,0.026759299995319452,285.8207683348068,8.0447436515764,0.017,0.015,0,4307059278208714112,285.82072826153,0.2904,8.04473140983,0.3147,1.2216,0.3593,-9.216,0.943,-2.843,1.082,0,4.68917e+02,1.58569e+00,19.010626,7.13209e+01,1.00923e+01,20.718346,6.78438e+02,8.93632e+00,17.683146,3.035200,,,0,,,,,
0.312640,ztf_000539_zr_c02_q4_match_programid,63217,69.82580436170409,61.825803971841665,17,3.6368119983436276,78.1724834966976,70.17248306424597,17,4.127793121426233,64.93193500622735,8.346679134993508,[46 47 48],790.2937442449361,285.8285804,8.6489661,2910.132,909.677,58334.1943056,58334.298588,0.10244219999731285,285.8286082678148,8.6488837416097,0.007,0.006,90,4307516778124598400,285.82859211475,0.1948,8.64886335420,0.2287,0.1011,0.2413,-3.709,0.424,-4.735,0.394,0,7.36748e+02,1.60007e+00,18.520070,1.01493e+02,1.95430e+01,20.335302,1.18030e+03,1.01551e+01,17.081940,3.253363,,,0,,,,,
0.320978,ztf_000539_zr_c02_q4_match_programid,64683,225.57108319991204,217.57108488962456,60,3.6261847481604095,152.05728479924642,144.05728623871005,60,2.4009547706451673,1.0881318073656826E-16,-73.51379840066562,[84 85 86 87 88],981.8631475383256,285.8027353,8.5588972,3004.201,1234.704,58334.229375,58334.298588,0.06552089999604505,285.8026798851326,8.5588268665172,0.006,0.005,90,4307514995713033088,285.80267988513,5.6545,8.55882686652,5.4210,,,,,,,0,3.09786e+02,2.48042e+00,19.460712,,,,,,,,,,0,,,,,
0.485279,ztf_000539_zr_c02_q4_match_programid,64683,225.57108319991204,217.57108488962456,60,3.6261847481604095,152.05728479924642,144.05728623871005,60,2.4009547706451673,1.0881318073656826E-16,-73.51379840066562,[84 85 86 87 88],981.8631475383256,285.8027353,8.5588972,3004.201,1234.704,58334.229375,58334.298588,0.06552089999604505,285.8028545954571,8.5589624285787,0.030,0.029,90,4307514995719866112,285.80285237722,0.8386,8.55890848225,0.9921,-3.6812,1.1400,-0.509,1.920,-12.529,1.849,0,4.76987e+02,4.25248e+00,18.992100,5.12018e+01,6.43697e+00,21.078175,1.22510e+03,1.61509e+01,17.041494,4.036680,,,0,,,,,
0.299232,ztf_000539_zr_c02_q4_match_programid,74645,66.11887342529104,58.11887355070338,24,2.4216197312793075,91.02026384085417,83.02026351559701,24,3.4591776464832087,255427.8363371792,24.901390415563128,[152 153 154 155 156],663.1063744109969,286.048656,8.7842087,2152.935,425.913,58334.2921296,58334.298588,0.002766199999314267,286.0486900078776,8.7842847222659,0.007,0.007,90,4307542307412515968,286.04866880981,0.2061,8.78419264020,0.2370,2.0323,0.2876,-4.866,0.461,-21.387,0.450,0,6.54094e+02,1.81924e+00,18.649265,5.60730e+01,7.26356e+00,20.979504,1.00666e+03,1.23547e+01,17.254717,3.724787,,,0,,,,,
1.408546,ztf_000539_zr_c02_q4_match_programid,78684,174.24659315844488,166.2465909658693,101,1.6460058511472209,82.10564747801725,74.10564691722445,101,0.7337192764081628,9.814040973471059E-21,-92.14094568042763,[74 75 76 77 78 79],1442.7583432147521,286.119434,8.4644437,1888.057,1564.901,58334.2247569,58334.298588,0.06736109999474138,286.1196172506721,8.4647904467777,0.013,0.011,0,4307518530472956544,286.11962324571,0.2770,8.46479361629,0.3215,0.6406,0.3740,1.377,0.733,0.736,0.851,0,3.62654e+02,1.22729e+00,19.289635,6.43864e+01,1.17390e+01,20.829403,5.40689e+02,7.49838e+00,17.929550,2.899853,,,0,,,,,
0.644503,ztf_000539_zr_c03_q1_match_programid,53619,54.101710599028756,46.10171076199564,29,1.5897141642067463,43.49293110703998,35.49293107319459,29,1.2238941749377446,0.004969730100938466,-10.608779491988777,[79 80 81],268.300859876264,283.9947201,9.4659942,2775.254,1105.058,58334.2247569,58334.298588,0.07197919999453006,283.9948670821724,9.4660992327019,0.005,0.005,0,4310505186322770560,283.99485512441,0.1521,9.46608388594,0.1742,0.3259,0.2107,-2.739,0.302,-3.564,0.307,0,2.39212e+03,4.36505e+00,17.241407,1.12165e+03,4.21845e+01,17.726740,2.85917e+03,4.92282e+01,16.121320,1.605419,,,0,,,,,
1.173050,ztf_000539_zr_c03_q1_match_programid,53619,54.101710599028756,46.10171076199564,29,1.5897141642067463,43.49293110703998,35.49293107319459,29,1.2238941749377446,0.004969730100938466,-10.608779491988777,[79 80 81],268.300859876264,283.9947201,9.4659942,2775.254,1105.058,58334.2247569,58334.298588,0.07197919999453006,283.9946368338565,9.4663095262011,0.001,0.001,0,4310505186330856192,283.99463683386,0.8523,9.46630952620,1.1146,,,,,,,0,3.76674e+02,1.37819e+00,19.248453,,,,,,,,,,0,,,,,
1.505344,ztf_000539_zr_c03_q1_match_programid,53619,54.101710599028756,46.10171076199564,29,1.5897141642067463,43.49293110703998,35.49293107319459,29,1.2238941749377446,0.004969730100938466,-10.608779491988777,[79 80 81],268.300859876264,283.9947201,9.4659942,2775.254,1105.058,58334.2247569,58334.298588,0.07197919999453006,283.9945824940655,9.4655986912243,0.005,0.005,0,4310505182015211648,283.99457472961,0.1599,9.46558352484,0.1827,0.3368,0.2197,-1.779,0.317,-3.523,0.319,0,2.01640e+03,3.94250e+00,17.426924,7.28942e+02,3.35259e+01,18.194656,2.23145e+03,2.26871e+01,16.390451,1.804205,,,0,,,,,
0.394959,ztf_000539_zr_c03_q1_match_programid,70720,37.20042330598752,29.20042340892988,26,1.1230932080357645,18.44415547153725,10.444155536838164,26,0.4016982898783909,8.455283800173825E-5,-18.75626783445027,[67 68 69],311.8433853916098,284.3890564,9.0914916,1389.853,2434.872,58334.2210648,58334.298588,0.07567130000097677,284.3890956668537,9.0913889692408,0.028,0.026,0,4310430556955731200,284.38907405382,0.7507,9.09137754075,0.9093,1.4513,1.0621,-4.957,1.686,-2.654,1.805,0,1.50293e+02,1.06657e+00,20.246016,4.84905e+01,9.09439e+00,21.137247,2.71323e+02,1.10504e+01,18.678204,2.459044,,,0,,,,,
0.329640,ztf_000539_zr_c03_q1_match_programid,79069,31.778411444785128,23.77841181546698,24,0.9907671589777909,17.32116494956459,9.3211650755438,24,0.3883818781476583,7.255190359403245E-4,-14.457246495220538,[108 109 110],213.45703820936637,284.6535389,9.7141525,471.323,218.593,58334.2533681,58334.298588,0.043379700000514276,284.6535220410326,9.7140624538483,0.018,0.017,90,4310899601761305472,284.65350597792,0.4795,9.71405562505,0.5004,-0.4031,0.6075,-3.677,1.160,-1.586,1.106,0,2.02323e+02,1.14801e+00,19.923254,6.35413e+01,1.04693e+01,20.843748,2.50452e+02,9.36106e+00,18.765108,2.078640,,,0,,,,,
0.478633,ztf_000539_zr_c03_q1_match_programid,79503,19.59316496505408,11.593165077183487,13,0.8917819290141143,15.219124885191835,7.2191250284849335,13,0.5553173098834564,0.11225075347264493,-4.374040079862244,[113 114 115 116],483.3797810604266,284.6495062,9.7067032,491.066,242.344,58334.2884375,58334.2976736,0.006469899999501649,284.6495169083361,9.7065706660223,0.004,0.003,0,4310899567401527808,284.64951690834,3.3131,9.70657066602,3.9231,,,,,,,0,7.16782e+01,2.55206e+00,21.049898,,,,,,,,,,0,,,,,
0.609684,ztf_000539_zr_c03_q1_match_programid,152359,47.30199544943156,39.30199535184502,16,2.456374709490314,28.01023132568359,20.01023103029571,16,1.2506394393934819,6.469141452923012E-5,-19.291764123747967,[96 97 98],378.5240035541419,284.3700642,9.0842752,1466.186,2458.209,58334.283831,58334.298588,0.012916699997731484,284.3699625237229,9.0841388131953,0.002,0.002,90,4310430247718108800,284.36996252372,2.0279,9.08413881320,1.6121,,,,,,,0,9.85035e+01,1.49860e+00,20.704737,,,,,,,,,,0,,,,,
0.352151,ztf_000539_zr_c03_q1_match_programid,168941,239.69968734426905,231.69968236488813,24,9.65415343187034,221.54754192924204,213.54753695045304,24,8.89781403960221,1.1436989062317717E-4,-18.152145415027007,[115 116 117],565.4456361840422,284.448438,9.5885163,1194.0,666.019,58334.2662847,58334.2976736,0.0295369999948889,284.4485369549987,9.5885093492517,0.001,0.000,0,4310874239957399936,284.44853695500,0.4295,9.58850934925,0.5592,,,,,,,0,3.08303e+02,1.61242e+00,19.465923,,,,,,,,,,0,,,,,
0.055411,ztf_000539_zr_c03_q2_match_programid,1675,17.900899781761115,9.90089981502073,29,0.3414103384489907,17.589150190002364,9.589150200239489,29,0.33066035173239616,0.8556663166132745,-0.31174959175875117,[124 125 126],66.95200831076085,283.6065375,9.7191516,1071.263,202.89,58334.2662847,58334.298588,0.030451399994490203,283.6065479069683,9.7191630756001,0.001,0.001,0,4311277833785904640,283.60654073845,0.0184,9.71913935110,0.0209,0.4511,0.0230,-1.641,0.040,-5.510,0.042,0,5.89286e+04,1.45954e+01,13.762550,1.63126e+04,2.62104e+01,14.820077,6.42195e+04,4.16130e+01,12.742752,2.077325,53.84,0.45,3,3852.63,1.6780,0.8260,10.30,21.053
0.064847,ztf_000539_zr_c03_q2_match_programid,1930,54.3242301456631,46.32423061518478,15,3.088282041012319,54.90006832892691,46.90006880588236,15,3.126671253725491,1.3336493963618539,0.5758381832638122,[154 155 156 157],475.91385807627563,283.3426129,9.7135139,1997.273,219.244,58334.2948958,58334.298588,9.143999996013008E-4,283.3426078227743,9.7134965960396,0.007,0.006,0,4311319061132716288,283.34259676861,0.1857,9.71348164630,0.2298,0.5821,0.2654,-2.531,0.417,-3.472,0.448,0,6.02494e+02,1.42020e+00,18.738483,2.38017e+02,1.00106e+01,19.409868,6.23534e+02,8.89876e+00,17.774769,1.635099,,,0,,,,,
0.128114,ztf_000539_zr_c03_q2_match_programid,3807,36.63613905942299,28.63613896669793,41,0.6984424138219008,35.11582478686783,27.115824623995945,41,0.661361576195023,0.4675929454218839,-1.5203142725551544,[53 54 55 56],401.15021854503806,283.3417873,9.6738913,1986.746,361.31,58334.2007639,58334.298588,0.09504629999719327,283.3417742632113,9.6739244858319,0.009,0.009,0,4311318373937802112,283.34177580790,0.2521,9.67391337056,0.3112,0.4748,0.3425,0.354,0.567,-2.582,0.603,0,4.71094e+02,1.25855e+00,19.005598,1.72966e+02,7.51999e+00,19.756489,5.43306e+02,8.31760e+00,17.924309,1.832180,,,0,,,,,
0.752996,ztf_000539_zr_c03_q2_match_programid,4628,50.303835334653456,42.3038353157148,18,2.350213073095267,32.38848004474155,24.38848012089959,18,1.3549155622721996,1.2874489818463542E-4,-17.915355289911908,[65 66 67],2996.419153287873,283.4593904,9.6559033,1578.192,428.803,58334.2266088,58334.2976736,0.06922449999547098,283.4592060252077,9.6557997988996,0.024,0.021,90,4311270755650222592,283.45920884149,0.6906,9.65577797738,0.7747,-0.7996,0.8967,0.645,1.534,-5.068,1.381,0,1.19262e+02,9.90303e-01,20.497114,7.45951e+01,1.30120e+01,20.669611,1.84355e+02,1.38460e+01,19.097780,1.571831,,,0,,,,,
0.104594,ztf_000539_zr_c03_q2_match_programid,4737,302.91946095053174,294.9194617299566,43,6.858592133254804,127.53298033393244,119.5329801957457,43,2.779836748738272,8.22829083760186E-39,-175.3864806165993,[108 109 110 111],792.495616176485,283.4647749,9.6535071,1563.663,436.879,58334.2515278,58334.298588,0.04429399999935413,283.4648039675650,9.6535118926225,0.005,0.004,0,4311270751346681472,283.46480510251,0.1328,9.65350716191,0.1503,0.4483,0.1697,0.260,0.284,-1.099,0.301,0,8.88268e+02,1.44889e+00,18.317005,2.88146e+02,8.53395e+00,19.202358,9.65794e+02,1.18902e+01,17.299710,1.902649,,,0,,,,,
0.247540,ztf_000539_zr_c03_q2_match_programid,4772,113.84104913820623,105.84105048330446,28,3.7800375172608733,84.81641993387152,76.81642115376894,28,2.743443612634605,4.981749072699162E-7,-29.024629204334715,[108 109 110],274.1642246123228,283.4655137,9.6524313,1560.883,440.636,58334.2524421,58334.298588,0.04429399999935413,283.4655774919082,9.6524034953453,0.006,0.006,0,4311270751349434752,283.46556036673,0.1804,9.65237191695,0.2040,0.3521,0.2326,-3.921,0.389,-7.334,0.410,0,6.29038e+02,1.17981e+00,18.691673,2.42248e+02,1.30539e+01,19.390738,7.57326e+02,8.31045e+00,17.563713,1.827025,,,0,,,,,
0.210723,ztf_000539_zr_c03_q2_match_programid,5115,53.60414348135538,45.60414393239629,28,1.6287194261570104,72.56691726983908,64.56691756535017,28,2.305961341619649,13113.360752908087,18.9627737884837,[135 136 137],749.9613793067449,283.4796643,9.6445083,1515.177,467.558,58334.278287,58334.298588,0.017534799997520167,283.4796466364169,9.6444524161067,0.043,0.041,90,4311272026960369792,283.47964734806,1.4507,9.64441647643,1.8605,-1.7779,2.4922,0.163,2.755,-8.347,2.626,0,9.13268e+01,1.04574e+00,20.786871,8.18070e+01,1.28478e+01,20.569412,1.67139e+02,7.89364e+00,19.204222,1.365191,,,0,,,,,
1.116441,ztf_000539_zr_c03_q2_match_programid,5115,53.60414348135538,45.60414393239629,28,1.6287194261570104,72.56691726983908,64.56691756535017,28,2.305961341619649,13113.360752908087,18.9627737884837,[135 136 137],749.9613793067449,283.4796643,9.6445083,1515.177,467.558,58334.278287,58334.298588,0.017534799997520167,283.4794467657393,9.6447323155579,0.004,0.003,0,4311272026960369664,283.47944676574,3.2039,9.64473231556,3.6832,,,,,,,0,8.69180e+01,1.62911e+00,20.840591,6.04830e+01,8.14433e+00,20.897306,1.95864e+02,3.18567e+01,19.032034,1.865273,,,0,,,,,
0.153037,ztf_000539_zr_c03_q2_match_programid,5150,24.71076018593552,16.7107602166592,29,0.5762331109192828,23.24633911049119,15.246339099352113,29,0.5257358310121418,0.4808448886404636,-1.4644210754443314,[112 113 114],184.83104480267727,283.4762912,9.643932,1524.484,470.728,58334.2552083,58334.298588,0.04152780000003986,283.4763340533902,9.6439272840094,0.006,0.006,0,4311270545190959744,283.47631523992,0.1807,9.64392093496,0.1996,-0.0173,0.2290,-4.308,0.404,-1.475,0.407,0,6.13072e+02,1.41839e+00,18.719587,2.23699e+02,9.83397e+00,19.477226,6.56473e+02,9.67473e+00,17.718878,1.758349,,,0,,,,,
0.341894,ztf_000539_zr_c03_q2_match_programid,6290,30.16031066686747,22.160310487965674,13,1.7046392683050517,29.65056555992529,21.650565473786205,13,1.6654281133681696,0.7750152646725447,-0.5097451069421801,[150 151 152],274.25500080915134,283.3683945,9.6174716,1907.301,560.983,58334.2948958,58334.298588,9.143999996013008E-4,283.3684757460159,9.6175226172196,0.016,0.015,0,4311317072592191360,283.36845800203,0.4299,9.61751797537,0.4982,0.6208,0.6172,-4.063,0.955,-1.078,1.060,0,2.02491e+02,1.06928e+00,19.922354,,,,,,,,,,0,,,,,
1.453716,ztf_000539_zr_c03_q2_match_programid,6290,30.16031066686747,22.160310487965674,13,1.7046392683050517,29.65056555992529,21.650565473786205,13,1.6654281133681696,0.7750152646725447,-0.5097451069421801,[150 151 152],274.25500080915134,283.3683945,9.6174716,1907.301,560.983,58334.2948958,58334.298588,9.143999996013008E-4,283.3679876365748,9.6174252844129,0.013,0.011,0,4311317072609426944,283.36798668643,0.3264,9.61740339622,0.3710,-0.1991,0.4845,-0.218,0.737,-5.084,0.835,0,2.85439e+02,1.22995e+00,19.549582,1.22220e+02,5.46536e+00,20.133530,3.55913e+02,1.20054e+01,18.383560,1.749970,,,0,,,,,
0.211930,ztf_000539_zr_c03_q2_match_programid,6454,42.69230142810484,34.69230158966781,27,1.2849000588765855,39.921281272157756,31.92128141291028,27,1.1822696819596399,0.25019614769419823,-2.7710201559470846,[151 152 153 154 155 156],451.6715025705639,283.3696523,9.6141679,1902.804,572.934,58334.2930556,58334.298588,9.143999996013008E-4,283.3696189881972,9.6141190442531,0.012,0.010,0,4311317068269783552,283.36960673366,0.2959,9.61408952626,0.3416,-0.3088,0.4399,-2.806,0.676,-6.856,0.762,0,3.04977e+02,9.88009e-01,19.477700,1.57512e+02,1.10057e+01,19.858107,3.18189e+02,9.10137e+00,18.505209,1.352898,,,0,,,,,
0.026196,ztf_000539_zr_c03_q2_match_programid,6574,32.876768812858245,24.87676896818038,19,1.3093036299042304,29.118817472315285,21.118817547437327,19,1.1115167130230172,0.15274648841851965,-3.7579513405429594,[150 151 152 153],146.3048919384193,283.3707072,9.61167,1898.991,582.104,58334.2912037,58334.298588,0.004606499998772051,283.3707143866333,9.6116683435052,0.003,0.003,0,4311317072609418240,283.37070354348,0.0928,9.61165067664,0.1034,0.3705,0.1265,-2.483,0.205,-4.103,0.210,0,1.76325e+03,1.82616e+00,17.572582,6.35428e+02,8.40784e+00,18.343723,1.71971e+03,1.21187e+01,16.673279,1.670445,,,0,,,,,
0.129288,ztf_000539_zr_c03_q2_match_programid,8922,16.526355004546694,8.526355010768398,29,0.29401224175063445,15.465355978217026,7.465355988437167,29,0.2574260685667989,0.588311027167303,-1.060999026329668,[124 125 126],51.403280489373884,283.6861556,9.5617389,792.483,762.905,58334.2662847,58334.298588,0.030451399994490203,283.6861836677140,9.5617617845652,0.003,0.003,90,4311255289464202368,283.68617984812,0.1105,9.56173872528,0.1216,0.4329,0.1480,-0.875,0.207,-5.356,0.190,0,1.76359e+03,2.59194e+00,17.572370,6.42069e+02,1.00080e+01,18.332434,1.78743e+03,1.05658e+01,16.631350,1.701084,,,0,,,,,
0.381081,ztf_000539_zr_c03_q2_match_programid,44338,69.53625061839459,61.53624974991233,26,2.3667788365350897,147.06426558362497,139.06426440387528,26,5.348625553995204,6.8390305881422016E16,77.52801496523038,[126 127 128],769.9355124628217,283.3426243,9.721143,1995.159,194.369,58334.2681366,58334.298588,0.02861109999503242,283.3425687990677,9.7210523747953,0.006,0.005,0,4311319065474424064,283.34255954974,0.1621,9.72103711228,0.1966,-0.1293,0.2220,-2.117,0.353,-3.545,0.365,0,1.03162e+03,1.87555e+00,18.154566,2.53604e+02,7.65650e+00,19.340998,1.28353e+03,1.10252e+01,16.990904,2.350094,,,0,,,,,
0.128344,ztf_000539_zr_c03_q2_match_programid,44568,23.183148439895078,15.18314856877377,27,0.56233883588051,22.71758769854648,14.717587833915827,27,0.5450958457005862,0.7923275727864901,-0.4655607413485967,[152 153 154 155 156 157],163.15102267757766,283.3420784,9.716143,1999.045,210.086,58334.2930556,58334.298588,9.143999996013008E-4,283.3421141452432,9.7161484479669,0.004,0.004,90,4311319065474419072,283.34209776045,0.1283,9.71612253749,0.1497,0.7624,0.1776,-3.751,0.283,-6.018,0.275,0,2.82421e+03,6.56553e+00,17.061121,7.74618e+02,1.12051e+01,18.128670,3.34137e+03,2.23806e+01,15.952109,2.176560,,,0,3630.00,2.8520,1.4400,,
0.160865,ztf_000539_zr_c03_q2_match_programid,46376,64.5019511049706,56.50195110276438,28,2.0179268250987277,34.98856162125008,26.988561896701547,28,0.9638772105964838,3.901655339455327E-7,-29.513389483720523,[49 50 51],441.79398490584816,283.3535602,9.6779715,1945.455,346.873,58334.2007639,58334.298588,0.0959722999978112,283.3535174829485,9.6779565488700,0.026,0.024,90,4311318687500435584,283.35353384806,0.7401,9.67794862632,1.1807,-0.2954,1.3764,3.747,1.700,-1.840,1.568,0,1.26160e+02,1.22287e+00,20.436062,8.41439e+01,9.08897e+00,20.538832,1.74033e+02,9.62327e+00,19.160340,1.378492,,,0,,,,,
0.185796,ztf_000539_zr_c03_q2_match_programid,46609,64.46795997718007,56.46796023669845,53,1.0654332120131784,55.75001836524348,47.75001819808521,53,0.9009437395865133,0.012791545859853733,-8.717941611936595,[54 55 56 57 58],823.0916552065416,283.3404949,9.6729633,1991.502,364.88,58334.2026157,58334.298588,0.092280099997879,283.3404654654589,9.6730059809387,0.016,0.014,0,4311318378262825600,283.34046220550,0.3605,9.67300139986,0.4384,0.7556,0.4947,-0.746,0.884,-1.064,1.015,0,2.55511e+02,1.23703e+00,19.669840,1.00558e+02,8.18579e+00,20.345345,3.11745e+02,9.14656e+00,18.527422,1.817923,,,0,,,,,
0.456989,ztf_000539_zr_c03_q2_match_programid,46699,140.1344698834305,132.1344696388589,22,6.006112256311767,136.45144501691465,128.45144458317614,22,5.838702026508006,0.15857740690200414,-3.683024866515865,[107 108 109],1761.782860864822,283.3428973,9.6712755,1994.58,371.868,58334.2672106,58334.298588,0.02953709999565035,283.3428073111281,9.6711846998230,0.015,0.013,0,4311318309543324160,283.34278833543,0.3448,9.67115094615,0.4223,0.2621,0.4642,-4.345,0.826,-7.840,0.942,0,2.67993e+02,1.29984e+00,19.618057,1.37847e+02,9.79711e+00,20.002893,3.77540e+02,1.71238e+01,18.319511,1.683382,,,0,,,,,
1.601696,ztf_000539_zr_c03_q2_match_programid,46699,140.1344698834305,132.1344696388589,22,6.006112256311767,136.45144501691465,128.45144458317614,22,5.838702026508006,0.15857740690200414,-3.683024866515865,[107 108 109],1761.782860864822,283.3428973,9.6712755,1994.58,371.868,58334.2672106,58334.298588,0.02953709999565035,283.3427988284500,9.6717096967711,0.030,0.028,90,4311318309543327488,283.34278572048,0.7838,9.67168703608,0.9264,-1.8139,0.9437,-3.001,1.938,-5.263,1.782,0,1.24779e+02,1.06325e+00,20.448011,,,,,,,,,,0,,,,,
0.169024,ztf_000539_zr_c03_q2_match_programid,46825,34.73286035832899,26.732860218781916,25,1.0693144087512767,57.86844344806204,49.868443055018226,25,1.994737722200729,105639.91321206988,23.135583089733046,[90 91 92],1652.7035278209862,283.3373608,9.6689367,2013.214,380.207,58334.2690509,58334.298588,0.026759299995319452,283.3373249085987,9.6689058365930,0.035,0.031,0,4311318275185045632,283.33730371880,1.0064,9.66886954483,1.5833,-3.1409,1.5584,-4.852,2.018,-8.429,2.288,0,1.02866e+02,9.85740e-01,20.657688,5.53415e+01,1.00589e+01,20.993761,1.32977e+02,1.20157e+01,19.452478,1.541283,,,0,,,,,
0.238500,ztf_000539_zr_c03_q2_match_programid,46855,18.971485182677938,10.971485207428119,12,0.9142904339523432,14.075657395403816,6.075657441793366,12,0.5063047868161138,0.08647379199781402,-4.895827787274122,[38 39 40],1955.7428278310983,283.3504226,9.6683099,1956.124,379.977,58334.1924653,58334.298588,0.10428239999600919,283.3504180384495,9.6683759971617,0.017,0.016,0,4311318309543265280,283.35041062800,0.4558,9.66835262478,0.5794,1.4164,0.6139,-1.697,1.019,-5.428,1.128,0,1.90548e+02,1.20292e+00,19.988356,8.86695e+01,7.39946e+00,20.481953,2.48964e+02,8.66935e+00,18.771580,1.710373,,,0,,,,,
